cod_usuario,cod_produto,data_venda,quantidade,valor_compra
325603,8,13/03/2021,17,3732.69
358746,14,05/03/2021,1,138.99
365383,16,22/11/2019,19,95
29047,6,17/02/2021,6,5399.4
70226,4,23/08/2020,20,1178
313817,17,18/08/2020,12,7009.2
61866,1,23/06/2021,6,27545.4
109531,8,18/09/2019,16,3513.12
294375,12,06/02/2020,20,1550
11610,9,09/01/2020,5,1945.5
165398,2,22/05/2021,12,16149.36
229427,11,14/05/2020,9,449.1
65441,15,12/07/2021,18,89.82
44977,19,18/08/2020,16,39998.4
188434,10,01/07/2021,19,13298.1
52936,20,27/06/2021,20,2598
311581,2,10/07/2021,16,21532.48
27051,2,11/06/2019,15,20186.7
328279,8,31/05/2021,12,2634.84
436757,12,08/07/2021,11,852.5
293717,21,11/09/2020,2,11998.2
341603,6,21/04/2021,19,17098.1
137143,9,22/05/2019,16,6225.6
258782,3,11/10/2020,8,16396
199619,16,05/05/2021,6,30
403762,11,20/10/2020,13,648.7
424229,20,11/11/2018,20,2598
105520,21,31/05/2021,10,59991
488722,9,05/03/2021,5,1945.5
181940,15,30/10/2020,14,69.86
251058,18,17/07/2021,4,31.6
47501,9,12/02/2021,10,3891
408535,11,26/06/2019,16,798.4
255316,12,07/03/2020,6,465
368216,11,30/08/2020,9,449.1
195349,5,10/01/2021,3,1311
130027,1,13/03/2021,16,73454.4
5121,12,04/04/2020,2,155
415085,20,28/05/2021,14,1818.6
224760,16,24/03/2021,13,65
275275,19,13/07/2021,17,42498.3
368439,2,12/12/2019,16,21532.48
145653,14,10/07/2021,7,972.93
143561,5,04/02/2020,6,2622
426596,16,12/01/2019,9,45
495764,1,18/06/2021,10,45909
120775,11,20/06/2021,2,99.8
490149,9,08/07/2020,10,3891
164558,14,25/12/2020,10,1389.9
360761,9,21/03/2021,7,2723.7
110315,16,05/06/2020,9,45
96339,13,29/06/2020,11,108.9
164884,6,24/03/2021,1,899.9
465219,4,15/02/2020,15,883.5
369206,5,18/06/2020,19,8303
485504,4,18/03/2021,10,589
472338,3,06/07/2021,10,20495
495833,17,03/09/2018,6,3504.6
384231,4,14/01/2021,4,235.6
316028,20,16/07/2021,12,1558.8
332513,15,22/12/2020,16,79.84
211242,12,04/10/2020,2,155
27125,7,19/07/2021,4,5201.96
29981,2,08/06/2021,1,1345.78
116662,18,27/06/2021,19,150.1
68758,14,20/06/2021,8,1111.92
420158,14,25/07/2021,17,2362.83
350947,5,01/06/2021,15,6555
444051,5,28/07/2020,13,5681
494489,2,26/05/2021,18,24224.04
125666,4,21/04/2019,3,176.7
431433,18,25/09/2020,13,102.7
374944,9,19/11/2019,3,1167.3
376575,4,26/05/2020,20,1178
11736,12,20/12/2019,8,620
84795,9,12/10/2018,6,2334.6
453105,10,25/02/2021,18,12598.2
138972,1,29/07/2019,18,82636.2
273285,12,11/03/2021,19,1472.5
129666,12,02/03/2020,11,852.5
59447,21,31/07/2021,10,59991
33098,14,09/08/2019,12,1667.88
458578,12,12/06/2021,7,542.5
11804,19,25/05/2020,1,2499.9
277573,7,23/10/2020,9,11704.41
122951,3,17/03/2021,11,22544.5
254182,4,02/01/2021,5,294.5
99745,3,28/07/2021,18,36891
458633,17,17/12/2019,19,11097.9
151827,3,02/09/2020,3,6148.5
298650,5,28/05/2021,14,6118
89331,9,07/05/2021,16,6225.6
250373,14,13/03/2019,10,1389.9
275958,4,15/03/2021,12,706.8
231014,14,05/12/2020,8,1111.92
284013,11,28/05/2020,15,748.5
432527,11,17/10/2020,13,648.7
58470,10,15/05/2021,11,7698.9
286426,5,03/07/2021,1,437
449602,2,06/08/2018,10,13457.8
142641,9,07/10/2020,7,2723.7
11602,16,05/06/2020,16,80
413266,10,29/05/2021,15,10498.5
146446,17,12/11/2020,18,10513.8
287173,8,25/09/2020,13,2854.41
342555,17,28/06/2019,16,9345.6
359866,13,21/12/2020,15,148.5
25815,4,30/12/2019,12,706.8
473858,2,16/12/2020,12,16149.36
498192,16,10/07/2021,18,90
199432,15,04/04/2021,4,19.96
59505,11,31/05/2020,1,49.9
450069,14,14/03/2020,2,277.98
403683,12,21/06/2020,6,465
434149,17,02/07/2020,18,10513.8
487186,11,31/08/2020,15,748.5
59756,7,06/05/2021,1,1300.49
109141,18,13/04/2019,1,7.9
318585,8,28/06/2021,8,1756.56
211023,19,13/10/2020,2,4999.8
479687,3,19/03/2021,4,8198
69412,21,16/04/2020,14,83987.4
182288,11,22/06/2020,10,499
399118,20,10/02/2020,14,1818.6
377080,3,16/05/2021,15,30742.5
135973,7,16/05/2021,14,18206.86
128619,1,29/06/2020,18,82636.2
121948,3,07/06/2021,13,26643.5
430814,12,06/06/2021,12,930
393782,16,05/02/2021,14,70
321380,6,10/06/2021,4,3599.6
226330,18,25/01/2021,8,63.2
285964,12,06/04/2020,19,1472.5
334715,17,18/07/2021,3,1752.3
446451,15,26/11/2019,11,54.89
14265,18,03/01/2019,4,31.6
87017,5,07/04/2020,12,5244
343237,15,02/02/2020,18,89.82
34093,18,09/02/2021,16,126.4
463855,1,30/04/2021,6,27545.4
146766,16,07/03/2020,12,60
88181,4,29/05/2019,4,235.6
417108,20,30/07/2018,18,2338.2
366747,21,16/06/2021,7,41993.7
170356,19,12/07/2019,19,47498.1
394398,2,28/05/2021,1,1345.78
309813,3,17/05/2021,1,2049.5
442614,16,28/06/2021,9,45
448439,11,03/05/2021,2,99.8
119992,8,28/04/2021,11,2415.27
422856,18,02/07/2021,13,102.7
484118,21,21/06/2020,9,53991.9
392121,2,06/02/2021,1,1345.78
70592,13,24/07/2021,7,69.3
200198,20,13/06/2020,2,259.8
35651,15,19/03/2021,1,4.99
169664,7,18/03/2020,17,22108.33
189323,19,30/05/2021,18,44998.2
108475,3,23/07/2021,7,14346.5
18592,12,11/06/2019,20,1550
145744,1,03/12/2018,16,73454.4
90523,17,22/07/2021,7,4088.7
395827,1,03/05/2021,3,13772.7
413179,17,27/07/2021,3,1752.3
203049,9,21/12/2020,11,4280.1
97709,21,20/07/2021,9,53991.9
302279,17,03/07/2021,4,2336.4
155259,1,17/06/2021,13,59681.7
302646,5,10/04/2019,1,437
275122,13,17/05/2021,15,148.5
177456,14,10/10/2020,7,972.93
426604,18,06/09/2019,17,134.3
243508,14,13/07/2021,7,972.93
326256,12,07/11/2020,1,77.5
285314,20,23/05/2019,1,129.9
79931,19,08/11/2020,17,42498.3
230881,6,15/08/2019,15,13498.5
474894,18,07/09/2019,8,63.2
394950,4,06/10/2019,9,530.1
71048,19,16/12/2020,6,14999.4
192205,16,28/04/2021,19,95
130858,12,02/07/2021,3,232.5
93479,2,30/06/2021,9,12112.02
446752,13,02/07/2021,3,29.7
145443,10,29/07/2021,3,2099.7
477675,17,13/04/2020,14,8177.4
170490,18,21/06/2021,16,126.4
411536,17,19/07/2021,8,4672.8
337532,5,09/02/2021,1,437
429223,13,11/11/2019,14,138.6
7635,21,09/07/2020,16,95985.6
101321,17,02/02/2021,8,4672.8
77850,15,31/10/2019,17,84.83
286978,21,24/07/2021,2,11998.2
47414,19,30/08/2020,12,29998.8
149102,21,24/07/2021,11,65990.1
99448,14,16/03/2021,15,2084.85
42604,16,12/03/2019,3,15
35312,1,06/12/2020,3,13772.7
479069,7,29/05/2021,10,13004.9
368117,8,27/07/2020,2,439.14
127462,20,14/09/2020,5,649.5
99993,18,19/07/2020,14,110.6
439567,15,22/08/2019,11,54.89
371647,16,01/09/2020,3,15
386512,15,20/07/2020,8,39.92
479278,15,24/07/2021,6,29.94
473887,9,12/06/2021,18,7003.8
234365,21,20/12/2020,7,41993.7
463556,5,07/03/2021,6,2622
211070,1,09/06/2021,2,9181.8
253096,5,10/06/2021,8,3496
296005,12,21/06/2019,5,387.5
26085,13,11/10/2020,20,198
163343,5,08/11/2020,13,5681
89427,8,07/06/2021,2,439.14
229839,1,15/08/2020,19,87227.1
75225,1,13/07/2021,13,59681.7
57233,8,04/12/2020,1,219.57
12840,2,27/07/2020,15,20186.7
149875,8,26/08/2020,5,1097.85
219307,14,30/04/2019,12,1667.88
425541,5,14/08/2019,20,8740
9056,9,03/04/2021,2,778.2
109465,6,25/05/2021,14,12598.6
404438,3,27/01/2020,3,6148.5
248633,7,09/06/2018,6,7802.94
291089,7,05/07/2021,3,3901.47
310234,1,24/03/2020,19,87227.1
435675,1,12/11/2020,7,32136.3
396508,3,11/07/2021,20,40990
249942,20,07/06/2019,20,2598
47755,20,27/12/2019,7,909.3
340258,20,01/06/2021,12,1558.8
151622,13,26/03/2021,4,39.6
464496,1,01/02/2021,3,13772.7
139580,9,16/02/2019,16,6225.6
20539,2,23/03/2021,3,4037.34
350545,7,20/05/2021,11,14305.39
387580,8,03/10/2020,10,2195.7
79400,21,31/01/2020,4,23996.4
189032,19,22/11/2018,8,19999.2
241077,15,04/06/2021,18,89.82
203181,7,14/05/2021,17,22108.33
247604,11,20/08/2019,16,798.4
288495,14,16/11/2020,6,833.94
301953,7,25/05/2020,13,16906.37
14184,11,03/01/2021,5,249.5
194935,5,10/11/2020,16,6992
105633,3,31/10/2019,18,36891
51124,7,11/11/2018,7,9103.43
304588,11,15/05/2020,1,49.9
89030,13,04/07/2019,13,128.7
265817,5,19/02/2020,4,1748
370696,19,04/03/2021,20,49998
321509,4,17/09/2020,4,235.6
497160,2,19/07/2021,15,20186.7
318996,7,13/05/2020,12,15605.88
319152,18,22/12/2019,8,63.2
249947,2,05/04/2020,11,14803.58
441845,9,17/07/2021,6,2334.6
37417,14,31/05/2021,16,2223.84
472686,8,10/07/2020,3,658.71
338255,3,06/02/2020,7,14346.5
83399,5,18/05/2021,11,4807
66343,14,04/07/2021,14,1945.86
344319,20,14/07/2021,4,519.6
371493,1,14/06/2021,4,18363.6
25938,21,25/11/2018,13,77988.3
408640,6,15/06/2021,17,15298.3
470714,5,03/04/2020,15,6555
147886,7,10/12/2019,18,23408.82
62893,16,27/07/2020,6,30
16396,7,22/06/2020,3,3901.47
220416,1,13/06/2021,20,91818
410955,5,28/04/2021,15,6555
493594,14,31/10/2020,4,555.96
216424,13,16/04/2021,9,89.1
320995,11,30/10/2018,12,598.8
424561,16,09/02/2021,12,60
70046,11,18/05/2020,9,449.1
13113,20,08/06/2021,3,389.7
357941,4,12/03/2021,6,353.4
318904,7,20/04/2021,3,3901.47
194069,7,16/05/2021,17,22108.33
425398,11,20/06/2021,17,848.3
354417,8,28/11/2020,13,2854.41
103165,19,27/06/2021,14,34998.6
149562,12,03/02/2021,10,775
475916,14,22/02/2020,19,2640.81
389605,10,19/04/2019,12,8398.8
266516,11,27/12/2020,14,698.6
393935,8,16/07/2021,13,2854.41
550,4,13/01/2021,16,942.4
292788,4,08/06/2021,14,824.6
372794,19,08/05/2021,3,7499.7
155870,17,04/06/2021,18,10513.8
486003,21,05/02/2021,3,17997.3
350691,11,22/04/2021,12,598.8
442567,9,23/05/2021,13,5058.3
53686,17,30/07/2021,4,2336.4
289570,8,20/06/2021,16,3513.12
273519,9,03/06/2020,5,1945.5
144709,6,09/08/2020,6,5399.4
62608,4,27/01/2020,8,471.2
184960,15,30/07/2021,7,34.93
378177,15,07/03/2021,9,44.91
195439,14,05/07/2020,2,277.98
230458,12,31/05/2021,1,77.5
447621,5,17/07/2021,13,5681
273256,6,27/06/2020,6,5399.4
497879,14,09/02/2021,6,833.94
222783,4,06/06/2021,14,824.6
390883,6,31/10/2020,18,16198.2
385818,7,27/06/2021,9,11704.41
483397,12,29/05/2021,20,1550
36627,4,08/06/2020,13,765.7
200083,10,30/05/2021,19,13298.1
187634,15,25/01/2020,5,24.95
81142,9,05/08/2020,18,7003.8
374633,18,29/03/2020,14,110.6
76297,6,14/07/2020,16,14398.4
51478,13,26/01/2021,2,19.8
476596,9,07/12/2020,20,7782
487557,13,06/12/2020,15,148.5
22830,12,04/07/2021,16,1240
59596,8,06/01/2021,2,439.14
443209,12,27/05/2021,13,1007.5
458359,18,07/09/2018,16,126.4
235918,14,16/05/2020,3,416.97
370745,3,07/09/2019,6,12297
338003,6,16/09/2020,13,11698.7
181082,16,23/02/2021,13,65
427995,7,22/04/2021,14,18206.86
324353,4,27/07/2021,12,706.8
336700,21,05/07/2021,8,47992.8
227955,20,10/02/2020,17,2208.3
422858,12,17/09/2020,3,232.5
129356,6,24/04/2021,17,15298.3
83911,4,13/06/2021,6,353.4
37962,19,19/12/2020,12,29998.8
156660,21,23/12/2019,5,29995.5
220736,13,23/03/2021,12,118.8
479422,10,20/03/2021,20,13998
239094,19,06/07/2020,18,44998.2
455343,8,07/01/2020,6,1317.42
408948,4,06/06/2019,8,471.2
405021,16,13/09/2020,4,20
350525,17,13/04/2021,16,9345.6
175721,11,27/03/2019,17,848.3
274652,9,03/07/2020,3,1167.3
254433,11,03/05/2021,7,349.3
354870,6,26/07/2021,11,9898.9
411941,11,14/07/2021,3,149.7
464083,5,28/06/2021,10,4370
377484,4,10/12/2020,19,1119.1
37997,12,08/09/2019,4,310
170414,17,08/05/2020,2,1168.2
297651,6,24/07/2021,15,13498.5
472633,18,20/07/2021,19,150.1
465836,2,10/02/2021,14,18840.92
365516,16,15/10/2019,9,45
368967,21,22/06/2021,14,83987.4
47438,5,23/07/2021,8,3496
320048,13,01/03/2020,20,198
223626,11,22/09/2020,13,648.7
185687,19,14/06/2021,12,29998.8
288941,9,23/04/2021,14,5447.4
14729,5,12/06/2021,3,1311
147839,5,22/06/2021,18,7866
255436,6,29/03/2020,10,8999
201954,20,29/10/2020,14,1818.6
170949,3,11/05/2021,6,12297
352969,7,21/09/2018,18,23408.82
189628,18,21/12/2019,10,79
267527,13,05/08/2020,13,128.7
293651,5,26/12/2020,17,7429
307684,1,27/09/2020,7,32136.3
347453,15,06/04/2021,14,69.86
152691,13,24/12/2020,10,99
50888,13,30/06/2020,2,19.8
173751,6,06/01/2021,4,3599.6
73989,20,11/02/2020,19,2468.1
439490,3,01/07/2021,7,14346.5
414402,6,29/07/2021,16,14398.4
192654,8,07/09/2019,11,2415.27
202246,1,01/07/2021,5,22954.5
12530,4,06/10/2020,3,176.7
241804,16,23/09/2019,2,10
350917,3,08/04/2021,5,10247.5
358094,11,06/06/2020,2,99.8
54930,1,03/06/2021,3,13772.7
168707,18,15/10/2020,8,63.2
131767,3,31/03/2021,17,34841.5
209667,16,19/08/2020,7,35
91876,2,13/11/2018,6,8074.68
391350,17,15/09/2020,14,8177.4
174054,2,29/07/2021,11,14803.58
223847,21,01/07/2019,13,77988.3
145952,6,18/01/2020,6,5399.4
4863,20,18/03/2021,6,779.4
375734,12,26/10/2020,8,620
423539,14,30/06/2021,10,1389.9
32421,5,09/07/2021,14,6118
121832,3,18/11/2020,15,30742.5
47562,1,07/07/2020,12,55090.8
467177,20,31/07/2021,8,1039.2
12041,9,22/07/2021,17,6614.7
194165,3,13/07/2021,6,12297
234049,18,01/08/2019,16,126.4
337172,12,13/02/2021,6,465
17381,2,15/05/2021,18,24224.04
214874,4,27/10/2020,17,1001.3
254127,10,12/06/2021,3,2099.7
435356,17,31/12/2020,4,2336.4
410987,11,09/05/2019,19,948.1
419147,10,13/03/2020,6,4199.4
474370,3,26/11/2020,8,16396
2562,2,12/05/2019,12,16149.36
250069,21,20/11/2020,14,83987.4
417445,5,21/07/2021,6,2622
478534,2,31/08/2020,6,8074.68
145116,3,25/12/2018,13,26643.5
425976,4,21/05/2021,7,412.3
271015,12,03/01/2020,10,775
58930,12,14/12/2020,3,232.5
393169,20,20/07/2019,15,1948.5
151960,15,21/11/2018,13,64.87
357490,13,09/02/2021,12,118.8
374086,3,06/07/2018,9,18445.5
313313,7,17/04/2020,4,5201.96
195993,20,01/05/2021,5,649.5
269662,20,08/07/2021,12,1558.8
228104,2,11/02/2021,17,22878.26
133320,17,11/12/2020,16,9345.6
260785,9,05/09/2020,18,7003.8
349030,2,23/01/2020,12,16149.36
15225,18,09/07/2021,1,7.9
104671,10,11/08/2019,2,1399.8
334821,21,03/12/2019,19,113982.9
231245,5,19/02/2021,8,3496
61830,19,04/03/2021,17,42498.3
276021,7,09/03/2020,9,11704.41
126009,19,18/12/2019,13,32498.7
153748,12,07/10/2019,19,1472.5
396428,17,18/01/2021,6,3504.6
189821,15,11/03/2020,14,69.86
342183,4,23/06/2021,3,176.7
429963,19,24/05/2021,9,22499.1
216362,12,20/04/2019,3,232.5
40059,20,29/07/2019,8,1039.2
234114,1,30/11/2019,10,45909
307945,17,27/05/2021,17,9929.7
326433,18,10/03/2021,18,142.2
205309,8,17/10/2020,15,3293.55
94390,18,11/06/2021,7,55.3
319762,2,18/12/2019,5,6728.9
360803,20,28/11/2019,11,1428.9
456310,17,04/12/2020,8,4672.8
297182,14,28/07/2020,16,2223.84
120207,10,09/11/2020,6,4199.4
481054,17,30/06/2021,7,4088.7
335017,8,04/02/2021,13,2854.41
488918,17,26/01/2021,13,7593.3
215820,2,29/05/2020,13,17495.14
374286,11,05/07/2021,14,698.6
385654,10,29/05/2021,8,5599.2
404658,17,28/05/2021,16,9345.6
282371,16,26/07/2021,3,15
36309,14,17/06/2021,5,694.95
82395,8,18/01/2019,7,1536.99
155608,21,30/07/2021,19,113982.9
231557,15,05/11/2019,17,84.83
178941,17,29/05/2019,14,8177.4
12687,12,24/07/2020,6,465
411723,10,06/12/2020,11,7698.9
480068,14,21/06/2019,19,2640.81
69686,15,09/01/2021,19,94.81
298707,20,05/05/2021,8,1039.2
237043,5,10/07/2021,10,4370
274641,5,28/07/2020,10,4370
58412,1,25/06/2020,13,59681.7
138682,4,24/01/2021,10,589
457332,3,23/07/2020,2,4099
426559,1,29/07/2021,8,36727.2
237590,13,27/03/2021,5,49.5
171319,18,02/01/2019,19,150.1
238043,13,13/06/2020,18,178.2
81106,19,30/03/2019,1,2499.9
424768,8,13/07/2021,5,1097.85
406126,21,24/07/2021,10,59991
260075,12,04/06/2021,2,155
486137,21,17/12/2020,14,83987.4
459449,11,13/03/2021,20,998
120477,19,15/06/2020,15,37498.5
83114,5,04/07/2021,14,6118
358333,14,19/07/2021,5,694.95
17659,3,19/12/2020,2,4099
447441,21,26/02/2021,19,113982.9
1307,10,06/07/2021,17,11898.3
374819,2,22/08/2020,1,1345.78
76724,11,28/10/2019,20,998
335855,8,01/09/2019,9,1976.13
440227,1,22/11/2020,5,22954.5
361481,11,02/10/2019,16,798.4
290144,19,03/04/2021,10,24999
105608,2,21/12/2020,11,14803.58
114215,13,23/06/2020,12,118.8
157419,16,23/07/2020,13,65
128934,9,14/07/2021,7,2723.7
459206,5,12/07/2021,15,6555
71240,8,14/04/2021,1,219.57
469140,18,27/01/2021,6,47.4
306614,12,31/07/2021,4,310
464711,19,25/06/2021,9,22499.1
167082,5,15/04/2021,5,2185
27173,12,29/11/2019,10,775
36434,17,15/05/2021,10,5841
68387,8,02/07/2021,6,1317.42
476654,6,16/07/2021,8,7199.2
201830,11,05/07/2021,5,249.5
86469,15,28/06/2021,5,24.95
258994,10,24/06/2021,11,7698.9
206518,17,14/02/2021,17,9929.7
88026,14,29/01/2020,15,2084.85
309981,3,28/05/2021,3,6148.5
6552,14,18/03/2019,12,1667.88
450776,9,28/01/2021,1,389.1
350151,6,24/06/2018,2,1799.8
183976,17,04/04/2021,4,2336.4
99075,19,27/07/2021,1,2499.9
311048,2,06/12/2019,2,2691.56
325507,17,12/04/2021,16,9345.6
100276,7,02/04/2020,6,7802.94
54398,4,08/04/2021,11,647.9
115975,19,26/05/2021,8,19999.2
133380,1,14/08/2019,15,68863.5
149096,19,04/07/2021,11,27498.9
197191,8,30/09/2020,4,878.28
406254,8,27/07/2021,2,439.14
499118,3,22/05/2021,10,20495
224094,15,24/05/2021,12,59.88
465391,16,17/12/2020,7,35
162585,14,22/05/2021,9,1250.91
276747,12,19/01/2021,16,1240
86711,9,07/06/2021,9,3501.9
323305,19,21/04/2020,15,37498.5
462717,13,09/06/2020,8,79.2
120822,17,23/06/2020,10,5841
452381,7,10/06/2021,9,11704.41
157925,2,05/01/2020,9,12112.02
22312,5,25/02/2020,9,3933
166962,8,19/07/2021,16,3513.12
164510,2,15/06/2021,17,22878.26
65300,10,16/04/2021,16,11198.4
285574,19,16/07/2021,4,9999.6
8172,7,16/09/2019,2,2600.98
96094,18,28/11/2020,19,150.1
81957,9,31/10/2020,8,3112.8
463154,7,28/05/2021,14,18206.86
439450,18,06/07/2021,5,39.5
86022,8,22/05/2019,8,1756.56
180339,2,28/10/2020,1,1345.78
14749,13,26/06/2021,12,118.8
41276,6,01/04/2021,3,2699.7
473609,18,22/08/2020,9,71.1
193276,16,17/11/2020,14,70
311097,10,02/05/2021,13,9098.7
457619,18,10/05/2021,3,23.7
163164,16,25/04/2021,10,50
75785,2,12/05/2021,7,9420.46
458800,10,21/06/2020,19,13298.1
249901,17,08/04/2021,11,6425.1
253220,21,12/09/2020,1,5999.1
161813,9,11/01/2021,4,1556.4
75451,20,06/02/2021,3,389.7
374680,1,07/07/2018,2,9181.8
96838,18,24/09/2020,4,31.6
349679,16,20/11/2020,18,90
461177,5,25/01/2019,15,6555
312051,5,05/02/2020,6,2622
363963,1,02/04/2020,5,22954.5
6895,6,30/10/2019,4,3599.6
424979,9,27/05/2020,3,1167.3
333984,2,17/02/2021,6,8074.68
159236,9,26/12/2020,3,1167.3
49427,6,25/03/2021,11,9898.9
285863,19,08/12/2018,7,17499.3
336445,13,28/07/2021,5,49.5
184210,13,03/09/2020,10,99
378627,17,21/06/2021,10,5841
312958,12,15/04/2020,8,620
312254,1,18/07/2021,18,82636.2
373776,14,11/03/2021,4,555.96
157605,17,11/10/2019,6,3504.6
34009,12,17/05/2021,11,852.5
178687,8,07/07/2021,10,2195.7
405957,5,03/04/2021,5,2185
489622,11,05/10/2019,7,349.3
12254,17,01/04/2020,10,5841
64802,13,20/01/2020,16,158.4
301131,1,17/04/2021,1,4590.9
24539,11,05/06/2021,4,199.6
227864,18,12/01/2020,7,55.3
34260,1,23/04/2021,11,50499.9
332114,13,19/05/2021,1,9.9
44103,19,18/10/2019,12,29998.8
283681,5,11/03/2021,17,7429
101522,19,26/06/2020,11,27498.9
303162,2,11/10/2020,14,18840.92
361146,14,09/02/2021,18,2501.82
245402,21,10/06/2021,16,95985.6
121151,16,30/07/2020,18,90
1327,1,20/05/2020,13,59681.7
174050,16,21/01/2021,4,20
255845,19,02/08/2020,19,47498.1
444236,13,06/11/2020,9,89.1
126433,20,12/03/2021,6,779.4
372234,5,10/05/2021,11,4807
53509,11,13/08/2020,6,299.4
223228,5,19/07/2021,14,6118
227404,13,22/03/2021,17,168.3
406656,1,15/01/2020,9,41318.1
112644,7,07/05/2019,9,11704.41
295967,17,10/03/2020,19,11097.9
750,7,07/09/2020,4,5201.96
382105,12,11/02/2019,2,155
281109,2,23/03/2020,4,5383.12
389092,8,02/02/2021,9,1976.13
321073,21,24/06/2021,10,59991
355605,7,03/09/2019,5,6502.45
439607,11,18/06/2021,1,49.9
245215,16,07/07/2021,5,25
266786,4,21/06/2021,10,589
40198,3,20/05/2020,17,34841.5
305516,17,06/03/2020,5,2920.5
285519,14,25/02/2020,7,972.93
20925,14,17/05/2021,7,972.93
40124,6,12/07/2021,14,12598.6
251529,18,28/02/2021,11,86.9
313431,2,09/06/2021,20,26915.6
40735,6,03/11/2020,4,3599.6
161337,9,06/01/2021,16,6225.6
276606,7,20/03/2021,16,20807.84
89082,17,28/07/2019,10,5841
415012,19,28/08/2019,4,9999.6
306876,15,01/06/2021,6,29.94
434705,18,12/01/2021,6,47.4
476513,6,26/06/2021,12,10798.8
305407,19,09/02/2020,15,37498.5
1049,10,06/04/2021,5,3499.5
206681,9,02/11/2020,6,2334.6
105026,15,04/09/2020,13,64.87
344007,6,29/05/2020,14,12598.6
437389,4,20/01/2021,12,706.8
156193,16,28/08/2020,18,90
445921,16,16/05/2019,3,15
372677,19,25/02/2021,8,19999.2
89028,16,22/10/2019,20,100
223569,9,12/10/2018,12,4669.2
453630,13,23/07/2021,4,39.6
51493,20,27/12/2019,9,1169.1
269930,14,08/02/2021,2,277.98
71335,1,03/05/2021,17,78045.3
197420,7,27/12/2020,2,2600.98
171274,16,15/12/2018,12,60
84963,10,16/04/2021,6,4199.4
14030,20,03/11/2020,6,779.4
465593,10,02/05/2021,9,6299.1
442701,13,31/03/2021,14,138.6
456107,13,30/06/2021,18,178.2
463014,3,22/05/2020,1,2049.5
213155,20,18/05/2020,1,129.9
100817,7,26/05/2020,17,22108.33
397160,14,23/01/2021,6,833.94
379903,7,10/01/2021,5,6502.45
190829,17,08/03/2021,13,7593.3
87210,6,23/06/2021,12,10798.8
216793,12,07/01/2021,7,542.5
220082,10,13/11/2020,9,6299.1
177248,20,06/06/2019,17,2208.3
132466,8,22/06/2021,3,658.71
36904,20,13/04/2020,12,1558.8
195857,16,25/03/2021,14,70
56511,17,24/03/2021,6,3504.6
196176,21,09/06/2021,16,95985.6
464756,16,27/05/2021,19,95
112457,5,16/07/2021,8,3496
469497,6,16/07/2020,2,1799.8
470320,1,12/12/2020,19,87227.1
442534,15,28/07/2021,4,19.96
495499,5,03/02/2021,13,5681
142924,3,18/12/2020,14,28693
319535,4,26/02/2021,15,883.5
87241,7,25/12/2020,14,18206.86
103036,11,26/01/2020,13,648.7
157312,14,09/09/2019,8,1111.92
315012,13,08/04/2020,7,69.3
19911,5,04/05/2021,13,5681
340617,21,11/06/2021,20,119982
214470,18,17/08/2019,14,110.6
139650,14,02/08/2020,6,833.94
111774,15,03/04/2019,9,44.91
333976,19,13/12/2020,5,12499.5
126058,7,05/05/2021,8,10403.92
102567,20,16/09/2020,19,2468.1
371349,6,16/07/2021,9,8099.1
423288,6,12/12/2020,5,4499.5
179476,4,01/11/2020,16,942.4
292579,10,15/05/2020,16,11198.4
98871,8,23/02/2021,5,1097.85
448759,5,27/10/2020,11,4807
419859,15,12/07/2020,7,34.93
395190,21,04/03/2021,8,47992.8
125210,8,23/09/2019,18,3952.26
